Electronic Arts,Motive Studios
Electronic Arts,Mythic Entertainment
Electronic Arts,Origin Systems Inc.
Electronic Arts,Pandemic Studios
Electronic Arts,PopCap Games
Electronic Arts,Victory Games
Electronic Warfare Associates Inc.,Corelis Inc.
Elektroprivreda Srbije,RB Kolubara
Elektroprivreda Srbije,TPP Nikola Tesla
Element Corporation,Element Yachts
Eletrobras,CHESF S.A.
Eletrobras,Eletroacre
Eletrobras,Eletrobras CGTEE S.A.
Eletrobras,Eletrobras Cepel S.A.
Eletrobras,Eletrobras Furnas (Furnas - Centrais Elétricas SA)
Eletrobras,Eletronorte S.A.
Eletrobras,Eletronuclear S.A.
Eletrobras,Eletropar S.A.
Eletrobras,Eletrosul S.A.
Elevation Partners,SDI Media Hungary
Eli Lilly and Company,Avid Radiopharmaceuticals
Eli Lilly and Company,ImClone LLC
Elisa,Sulake Corporation Ltd
Elizabeth River Crossings HoldCo LLC,Elizabeth River Crossings OpCo LLC
Elmer's Products Inc.,X-Acto
Elron,Elscint Ltd.
Embraer,Indústria Aeronáutica Neiva
Embratel,Star One
Emcor,Ohmstede Limited
Emera Incorporated,Rhythm & Hues Studios
Emera,Nova Scotia Power Inc.
Emerisque Brands,MCS
Emerson Electric,Roxar AS
Emerson Process Management,APM Automation Solutions
Emirates NBD,Tanfeeth
Emirates Telecommunications Corporation,Etisalat Egypt
Emma Capital,Emma Alpha Holding
Emme Esse Vi S.r.l.,Mapei
EmoShape Ltd,EmoShape LLC,EmoSPARK
Emperor Entertainment Group,Emperor Classic Films Ltd.
Empire Company,Crombie REIT
Empire Company,Empire Theatres Limited
Empire Company,Sobeys Inc.
Empire Industries Ltd,Dynamic Structures
Empire State Development Corporation,Lower Manhattan Development Corporation
Employees Provident Fund,Kwasa Land Sdn Bhd
Empresas 1BC,Recordland
Empresas Polar,C.A.,Alimentos Polar,C.A.
Empresas Polar,C.A.,Bodegas Pomar,C.A.
Empresas Polar,C.A.,Cervecería Polar,C.A.
Empresas Polar,C.A.,Helados EFE,C.A.
EnServe Group,British Power International
Enbridge,Union Gas Limited
Endell Group Holdings Ltd,Travelodge Hotels Limited
Endemol Shine Group,Bossa Studios Ltd
Endemol Shine Group,Good Catch Ltd
Endemol Shine Group,Shine TV
Endemol,51 Minds Entertainment
Endemol,Zeppotron
Endo International,Par Pharmaceutical Companies Inc.
Eneco Energie,Oxxio
Enel OpEn Fiber,Metroweb Italia
Enel,Endesa,S.A.
Enel,Enel Green Power S.p.A.
Enel,Enel Russia
Enel,Slovenské elektrárne,a.s.
Energias de Portugal,EDP Renováveis,S.A.
Energiselskapet Buskerud,E-CO Energi,EB Kraftproduksjon AS
Energizer Holdings,NationsBank
Energy Capital Partners,EnergySolutions
Energy Transfer Partners,stripes
Enersis,Empresa Nacional de Electricidad S.A.
Enesco,GUND Manufacturing Company
Enesco,Lilliput Lane
Engie,Electrabel GDF Suez
Engie,Engie Energy International
Engie,Glow Energy PCL
English Crown,Levant Company
Eni,AGI
Eni,Agip
Eni,FSI,Saipem S.p.A.
Enlight Investment Holding,Beijing Enlight Media
Ensign-Bickford Industries,Ensign-Bickford Aerospace and Defense
Ente Autonomo Volturno,Circumvesuviana
Entekhab Group,Snowa
Enterprise Holdings,Enterprise Car Sales
Enterprise Holdings Inc.,National Car Rental
Enterprise Rent-A-Car,AutoShare
Entertainment One,Entertainment One Film USA LLC
Entertainment One,Entertainment One Films
Entertainment One,Force Four Entertainment Inc.
Entertainment One,Paperny Entertainment Inc.
Entertainment One,Phase 4 Films Inc.
Envipco Holding N.V.,Environmental Products Corporation
Envision Healthcare,American Medical Response Inc.
Epic Games,Chair Entertainment Group LLC
Equinix,Switch and Data Facilities Company Inc.
Equinox Fitness,SoulCycle
Equity Group Holdings Limited,Equity Bank Rwanda Limited
Equity Group Holdings Limited,Equity Bank Uganda Limited
Equity Group Holdings Limited,ProCredit Bank DRCongo
Era Watch Company,Montres Edox et Vista SA
Ericsson,Ericsson ABEricsson Radio Systems AB (ERA)
Ericsson,Ericsson Mobile Communications AB
Ericsson,Ericsson Mobile Platforms AB
Ermenegildo Zegna,Agnona
Eros International Plc,Eros International Media Ltd
Erste Bank,Erste Bank
Esperança Timor Oan,BLK Sport
Essar Energy plc,Essar Oil
Essar Group,Essar Energy Plc
Essar Group,Essar Hypermart
Essar Group,Essar Steel
Essar Group,Essar Steel Algoma Inc.
Essar Group,The MobileStore
Essel Group,Essel Vision Productions
Essential Brands,Kiddie Academy Educational Child Care
Essentra plc,Essentra Packaging
Essilor,Coastal Contacts Inc.
Esso,Esso Australia
Estée Lauder Companies,Clinique Laboratories LLC
Estée Lauder Companies Inc.,Origins Natural Resources Inc.
Ethicon Inc.,Acclarent Inc.
Etihad Airways,Virgin Group,Virgin Australia Holdings Limited
Eureka Federal Savings and Loan,Eureka Federal Savings
Euro Capital Alliance,Via Chem Group,a.s.
EuroSibEnergo,Irkutskenergo
Eurobank Ergasias,Eurobank a.d.
Eurocom Group,Enlight Renewable Energy Ltd.
Eurocom Group,Space Communication Ltd.
Eurofins,Lancaster Laboratories Inc.
Eurogrid GmbH,50Hertz Transmission GmbH
Euromoney Institutional Investor,American Metal Market
Euronet Worldwide,HiFX Group
Euronet Worldwide,Ria Money Transfer
Euronet Worldwide,XE.com Inc.
Eurotunnel via Europorte,Europorte Channel
Eurotunnel,Europorte
Evans Food Group,Rap Snacks Inc.
Events by year,Ifeelgoods
Events by year,India Transact Services limited
Everbridge,CloudfloorDNS
Everbright International,Everbright Water
Everbright Securities Company Limited,Sun Hung Kai & Co. Limited,Sun Hung Kai Financial Limited
Evergreen Capital,L.P. (Australia,Fiji),Wormald International LLC /
EvoBus,Setra
Evolution Entertainment,Jawbone
Excitera,Swedish Game Awards
Exim Bank (Tanzania),Exim Bank (Uganda)
Expedia Inc.,Venere.com
Experian,Creditinform AS
Experimental Gameplay Group,Tomorrow Corporation
Express Scripts,Accredo
Extreme Reach,Digital Generation Inc.
Exxon Mobil Corporation,XTO Energy Inc.
ExxonMobil,Enco
ExxonMobil,Esso
F&F,banila co.
F. Hoffman-La Roche Ltd.,Ventana Medical Systems Inc.
F.I.L.A. - Fabbrica Italiana Lapis ed Affini S.p.A.,Canson (previously Canson & Montgolfier)
F.I.L.A. Group (Fabbrica Italiana Lapis ed Affini),IDLC Finance Limited
FAO Schwarz,Zany Brainy
FAW Car Company,Besturn
FAW Car Company,Hongqi
FAW Group,FAW Bus and Coach
FAW Group,FAW Car Limited Company
FAW Group,FAW Jiefang Automotive Company,Ltd.
FCA Italy,Abarth & C. S.p.A.
FCA Italy,Alfa Romeo Automobiles S.p.A.
FCA Italy,Fiat Automobiles S.p.A.
FCA Italy,Fiat Professional
FCA Italy,Lancia Automobiles S.p.A.
FDB,Coop Norden AB
FEMSA,Coca-Cola FEMSA,S.A.B. de C.V.
FEMSA,OXXO
FIBI Holdings Ltd.,First International Bank of Israel,Ltd.
FIH group plc,The Falkland Islands Company Ltd.
FILA SpA,Dixon Ticonderoga Company
FITD voluntary scheme,Carisp Cesena
FIX-ME,Acclaim Games Incorporated
FIX-ME,Anthropologie
FIX-ME,Avalanche Software LLC
FIX-ME,Bipop Carire
FIX-ME,Calico LLC
FIX-ME,Colonial PennLife Insurance Company
FIX-ME,DICE Los Angeles
FIX-ME,Discover Financial Services Inc.
FIX-ME,EA Maxis
FIX-ME,EA Tiburon
FIX-ME,Filene's
FIX-ME,Guerrilla Games
FIX-ME,Jigsaw
FIX-ME,KLCC Property Holdings BerhadKLCC Real Estate Investment Trust
FIX-ME,Lincoln Motor Company
FIX-ME,MAC Cosmetics
FIX-ME,Mahanagar Gas Limited
FIX-ME,Marshalls Inc.
FIX-ME,Mister Donut
FIX-ME,Moores the Suit People Inc.
FIX-ME,National Money Mart Company
FIX-ME,Naughty Dog LLC
FIX-ME,Nine West
FIX-ME,Oceanwide Holdings
FIX-ME,PT Matahari Department Store Tbk
FIX-ME,Planmed Oy
FIX-ME,Radical Entertainment Inc.
FIX-ME,Royal Bank of Trinidad and Tobago
FIX-ME,Samsung Telecommunication Business
FIX-ME,SouthPeak Interactive Corporation
FIX-ME,Spelling Television Inc.
FIX-ME,Spirit Halloween LLC
FIX-ME,Sunbeam Commercial Vehicles
FIX-ME,Sunbeam Motor Car Company Limited
FIX-ME,THX
FIX-ME,TSG Entertainment Finance LLC
FIX-ME,TT Fusion Ltd.
FIX-ME,TT Games Publishing Ltd.
FIX-ME,Telefónica O2 Ireland Limited
FIX-ME,The Pokémon Company
FIX-ME,Twentieth Century Fox Animation
FIX-ME,Ubisoft Leamington
FIX-ME,Virgin Mobile USA
FIX-ME,Virgin Voyages
FIX-ME,Wagons East!
FIX-ME,Walt Disney Studios Motion Pictures
FIX-ME,XS Platinum Inc.
FIX-Me,Balaban and Katz Theater Corporation
FIXME,AIA PUBLIC Takaful Bhd.
FIXME,AmMetLife Insurance Berhad
FIXME,AmMetLife Takaful Berhad
FIXME,Flagship Entertainment
FIXME,Industries Qatar Q.S.C.
FIXME,MNRB Holdings Berhad
FIXME,National Life & General Insurance Company SAOC
FIXME,National Takaful Company (Watania) PJSC
FIXME,Oman Arab Bank SAOC
FIXME,PPB Group Berhad
FIXME,Prudential BSN Takaful Berhad
FIXME,Saudi Electricity Company
FIXME,United Television
FNM S.p.A.,FERROVIENORD SpA
FNM S.p.A.,LeNORD S.r.l.
FPT Group,FPT Software Ltd.
FRHI Hotels & Resorts,Fairmont Hotel and Resorts
FRHI Hotels & Resorts,Swissôtel Hotels & Resorts
FRS Group,Kattegatruten A/S
FX Holdings,FreshXpress
Fabrique Nationale de Herstal,U.S. Repeating Arms Company
Facebook,Atlas Solutions
Facebook,Oculus VR LLC
Facebook,TheFind Inc.
Fagor,Edesa S.A.
Fairchild Aircraft,Kreider-Reisner Aircraft Company
Fairchild Aviation,Fairchild Aircraft Ltd. (Canada)
Fairfax Financial,Brit Ltd
Fairfax Media,Domain Group
Fairfax Media,Oxford Scientific Films
Fairfield-Maxwell Ltd.,FairfieldNodal
Falck Group,Falck Renewables
Falkland Islands Holdings,Momart Ltd
Falmouth Maritime Group,Rustler Yachts
Famous Brands Limited,Johannesburg,South Africa,Wimpy
Famous Brands Limited,Mugg & Bean
Famous Brands Ltd,Steers
Famous Players,Moffat Communications,Videon Cablesystems
Famous Smoke Shop-PA Inc.,Famous Smoke Shop
Fan Milk International Denmark,Fan Milk
Far East Organization,Far East Orchard
Far East Organization,Yeo Hiap Seng Limited
Far Eastern Group,Chiahui Power Corporation
Farfetch,Browns
Farmers Insurance Group,21st Century Insurance
Fast Forward Components,Piper Race Cars
Fast Retailing,Anine Bing
Fast Retailing,J Brand
Fast Retailing,Uniqlo Co.,Ltd.
Fatalist Partners AB,Fatalist Development AB
Fauji Foundation,Fauji Fertilizer Company Limited (The Company of Punjab)
Fawcett Publications,Fawcett Comics
Fay Holding BV,eFresh.com
FedEx Corporation,FedEx Ground
FedEx Corporation,FedEx Office Print & Ship Services Inc.
Federal Agency for State Property Management,Almaz-Antey-
Federal Capital Territory Administration,Abuja Investments Company Limited
Federal Premium Ammunition,American Eagle Ammunition
Federated Department Stores Inc.,Abraham & Straus
Feld Entertainment,Ice Follies And Holiday on Ice Inc.
Felix Abba,Panda Oy
Felix Böttcher,Böttcher America Corporation
Fenerbahce Sports Club,Fenercell
Fenix Outdoor AB,Fjällräven AB
Fenway Partners,BRG Sports
Fenway Sports Group,Fenway Sports Management
Fenwick,Bentalls Limited
Fenwick,Fenwick Colchester
Ferrero Family,Ferrero S.p.A.
Ferrocarriles Argentinos S.E.,Administración de Infraestructuras Ferroviarias S.E.
Ferrocarriles Argentinos S.E.,Belgrano Cargas y Logística S.A.
Ferrocarriles Argentinos S.E.,Operadora Ferroviaria S.E.
Ferrovie dello Stato (FS),Netinera Deutschland GmbH
Ferrovie dello Stato (FS),Rete Ferroviaria Italiana (RFI)
Ferrovie dello Stato,Centostazioni Spa
Ferrovie dello Stato,Grandi Stazioni Spa
Fiat Chrysler Automobiles,FCA Italy S.p.A.
Fiat Chrysler Automobiles,FCA US LLC
Fiat Chrysler Automobiles,FIAT Chrysler Automobiles Serbia
Fiat Chrysler Automobiles,NV,Maserati S.p.A.
Fiat S.p.A.,Fiat Industrial,Zastava Trucks
Fiat Trattori,Fiat Someca
Fidelity Investments,1990-1996,Norfolk Newspaper Co.
Fidelity Investments,Bay State Newspaper Co.
Fidelity Investments,Cape Cod Publishing Co.
Fidelity National Financial,J. Alexander's
Field Enterprises,Field Communications
Fieldwirelabs Inc.,Fieldwire
Fiesta Restaurant Group Inc,Taco Cabana
Fiesta Restaurant Group,Pollo Tropical
Fila South Korea,FILA
Film,Studio Green
FilmOn,CinemaNow LLC
Finances and Credit,OJSC Kremenchukm'yaso
Financial Times,Ltd,America's Intelligence Wire
Fincantieri,Cantiere navale del Muggiano
Fincantieri,Cantiere navale di Ancona
Fincantieri,Cantiere navale di Palermo
Fincantieri,Cantiere navale di Riva Trigoso
Findel plc,Studio
Findus Group Limited,Young's Seafood Ltd.
Fine Sounds Group of Milan,Italy,Sonus Faber
Fineffe Group,Mail Boxes Etc. (MBE Worldwide)
Fininvest,Arnoldo Mondadori Editore S.p.A.
Fininvest,Endemol UK Ltd
Finolex Group,Finolex Cables Ltd
Finsoe S.p.A.,Unipol
Fintecna,Fincantieri - Cantieri Navali Italiani S.p.A.
Firodia Group,Kinetic Engineering Limited
Firodia Group,Kinetic Honda
First Derivative PLC,Kx Systems
First International Bank of Israel,Bank Otsar Ha-Hayal
First Look,First Look Media
First Midwest Bancorp Inc.,First Midwest Bank
First Pacific Company,Metro Pacific Investments Corporation
Fiskars Corporation,Josiah Wedgwood and Sons
Fiskars Corporation,Royal Doulton
Fiskars,Iittala
Fiskars,Royal Copenhagen
Fiskars,Rörstrand
Fitness First Holdings Ltd.,Fitness First Ltd.
Fjord1 Nordvestlandske,Fjord1 Fylkesbaatane AS
Fjord1 Nordvestlandske,Fjord1 MRF AS
Flatworld Solutions India Pvt. Ltd,SmartPHOTOeditors
Fleetcor,Comdata
Fleetwood Homes,Palm Harbor Homes Inc.
Fletcher Building Limited,Fletcher Distribution Limited
Flight Centre Ltd.,Liberty Travel
Flight Centre Travel Group,FCM Travel Solutions
Flight Options,Kiss Flights
Flipkart,PhonePe
Flowers Foods,Mrs. Freshley's
Flowers Foods,Tasty Baking Company
Fly-Market Flugsport-Zubehör GmbH & Co. KG,Independence Paragliding
Focus Brands,Carvel
Focus Brands,Moe's Southwest Grill
Focus Brands,Schlotzsky's Franchise LLC
Focus Multimedia,CSB News
FocusAsia Media Ltd,Cityliner
Folksamerica Holding Co.,Esurance Insurance Services Inc.
Follett,Nebraska Book Company
Folli Follie,Hellenic Duty Free Shops
Folli Follie,Links of London
Fomento de Construcciones y Contratas,FCC Environment (UK) Limited
Fondazione CR Jesi,CR Jesi
Fondazione CR Volterra,CR Volterra
Fondazione Caricento,Cassa di Risparmio di Cento
Fondazione Carifermo,Carifermo
Fondazione di Piacenza e Vigevano,Cassa di Risparmio di Piacenza e Vigevano
Fonterra Co-operative Group,Mainland Cheese
Fonterra agricultural co-operative,Anchor
Food Lion,Bloom
Foodstuffs,New World
Foot Locker,Champs Sports
Fopp,Music Zone
Forbes & Company Ltd.,Eureka Forbes
Force Protection Inc,Force Protection Europe Limited
Ford Motor Company (Copenhagen division),Ford-Vairogs
Ford Motor Company,Automotive Components Holdings LLC
Ford Motor Company,Edsel
Ford Motor Company,Ford India Private Limited
Ford Motor Company,Ford Motor Company Brasil Ltda.
Ford Motor Company,Ford Motor Company of Canada Ltd.
Ford Motor Company,Ford Motor Company of New Zealand Limited
Ford Motor Company,Ford Performance
Ford Motor Company,Ford Performance Vehicles
Ford Motor Company,Ford TeamRS
Ford Motor Company,Stout Metal Airplane
Ford of Europe,Ford of Britain
Former Hanson plc subsidiary,Butterley Company
Formerly Gimbel Brothers Inc.,Gimbels
Formosa Plastics Group,Hung Nghiep Formosa Ha Tinh Steel Company
Formosa Plastics Group,VIA Technologies Inc.
Forship Engenharia S.A.,Forship Engenharia
Forterra plc,London Brick Company Ltd
Fortis Inc.,FortisBC
Fortis Inc.,Maritime Electric
Fortive,FTV (NYSE),Gems Sensors & Controls Inc.
Fortive,Fluke Corporation
Fortive,Gilbarco Veeder-Root
Fortive,Qualitrol LLC
Fortive,Tektronix Inc.
Fortune Brands Home & Security,Master Lock Company
Fortune Brands Home & Security,Moen Inc.
Fosen Trafikklag,Innherredsferja AS
Fossil Group,Misfit Inc.
Fossil Inc.,Zodiac
Foster Electric Company,Fostex
Foster Farms Dairy,Humboldt Creamery
Foster's Group owned by Anheuser-Busch InBev SA/NV,Carlton & United Breweries /Carlton & United Beverages
Fosun International Holdings,Fosun International
Fosun International,Shanghai Forte Land
Foundation 9 Entertainment,Amaze Entertainment
Foundation 9 Entertainment,Shiny Entertainment Inc.
Foundation 9 Entertainment,The Collective Inc.
Founded with capital from Simca,France,later taken over by Chrysler,United States,Simca do Brasil
Founder Group,Founder Technology Group Corporation
Founder Information HK,Peking University Resources (Holdings)
Four Square Stores Queensland LTD,Friendly Grocer
Fox Entertainment Group,FoxNext
Fox Entertainment Group Inc.21st Century Fox,Fox Atomic
Fox Entertainment Group,New World Pictures
Fox Entertainment Group,Twentieth Century Fox Film Corporation
Fox Entertainment Group,Twentieth Century Fox Television Inc.
Fox International Channels,Fox Entertainment Group,Fox Networks Group Benelux
Fox Networks Group(21st Century Fox),LAPTV
Fox Networks Group,Fox Entertainment Group,Fox Networks Group (Philippines) Inc.
Fox Networks Group,Fox Entertainment Group,Fox Networks Group Portugal
Fox Television Stations(Fox Entertainment Group),Fox Lab Inc.
Foxconn,Smart Technologies Corporation
Foxtel,Austar,XYZnetworks
Fozzy Group,Silpo
FranWorks Group,Elephant and Castle Pub and Restaurant
Franchise Brands LLC,Taco del Mar
Francoudi & Stephanou,PrimeTel PLC
Frasers Hospitality UK Holdings,Malmaison Trading Ltd.
Frasers Hospitality,Hotel du Vin
Freddo,Aroma Café S.A.
Frederator Networks Inc.,Frederator Studios
Fredrikstad Energi,Askøy Energi AS
Fredrikstad Energi,Energi 1 Røyken Follo AS
Free,Free Mobile
Freedom Group,Marlin Firearms Company
Freedom Group,Para USA LLC
Freeport-McMoRan,Sociedads Minera Cerro Verde S.A.A.
Freightliner Group,ERS Railways B.V
Fresh Del Monte Produce,Del Monte Kenya Limited
Fresh Mart International co.,ltd,Fresh Mart
Fressnapf Tiernahrungs GmbH,Fressnapf
Freudenberg Household Products,O-Cedar
Friedhelm Loh Group,Friedhelm Loh Group
FrieslandCampina,Alaska Milk Corporation
Fritt Ord,Amedia AS
Friuli  Venezia Giulia region,Aeroporto Friuli Venezia Giulia
Friuli  Venezia Giulia region,Banca Mediocredito del Friuli Venezia Giulia
From Rax to Rich's,From Rax to Rich's Inc.
Front Burner Restaurants,LP.,Twin Peaks
Frontier Group,Days Inn China
Frontier,Frontier Communications ILEC Holdings Inc.
Frontier,Frontier Communications Northwest Inc.
Frontier,The Southern New England Telephone Company
Fruit of the Loom(Berkshire Hathaway),Russell Brands LLC
Fubon Financial Holding Co.,Ltd.,Fubon Bank (Hong Kong) Limited ()
Fuji Heavy Industries,Subaru of America Inc.
Fuji Heavy,Subaru Industrial Power Products out off Business
Fuji Media Holdings,Fuji Television Network Inc.
Fuji Television Network Inc.,David Production Inc.
Fuji Television,Pony Canyon Inc.
Fujisankei Communications Group,Fuji Media Holdings Inc.
Fujisankei Communications Group,Fujisankei Communications International
Fujitsu,Fujitsu Ten,Ltd.
Fujitsu,Siemens,Fujitsu Siemens Computers GmbH
Fulcrum Retail Holdings,Amigo Energy
Full Suite Inc.,co.lab xchange
Fullerton Financial HoldingsTemasek Holdings,Fullerton Securities
Fund.com,AdvisorShares Investments Inc.
